created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Dec 10 11:46:47 +0000 2023;1733815520200380660;"Nelayan di Aceh mengawal kapal pengungsi etnis Rohingya yang masuk Perairan Aceh.  Makin masif, pemerintah serahin saja ke Usman hamid menampung. Itu yg dia minta. https://t.co/JREoTKYHXu";0;0;1;0;in;1234869510756192256;1733815520200380660;koko_kru;https://twitter.com/koko_kru/status/1733815520200380660
Sun Dec 10 11:46:13 +0000 2023;1733815378047058340;"Dan si teteh founder yang menyebarkan kebencian, sikap rasis dan penolakan pun menghapus postingan dia tentang itu.  Ketemu orang Myanmar random di pesawat, terus mengambil sikap membenci Rohingya";0;0;0;0;in;155509469;1733812113112719464;mastercapung;https://twitter.com/mastercapung/status/1733815378047058340
Sun Dec 10 11:45:24 +0000 2023;1733815174015164626;"180 Imigran Rohingya Masuk Pidie Pegang Kartu Pengungsi UNHCR  https://t.co/NdljVKoLRw";0;0;0;0;in;1103506188;1733815174015164626;MediaAcehOnline;https://twitter.com/MediaAcehOnline/status/1733815174015164626
Sun Dec 10 11:44:44 +0000 2023;1733815004447797269;"Pak presiden @jokowi saya yakin bapak juga sudah terpikir kenapa pengungsi Rohingya dengan mudahnya masuk di Indonesia, karna pasti tahun depan mereka akan dibuatkan KTP Indonesia untuk memilih capres yg bapak sudah tau siapa itu";0;0;0;1;in;1518221434317066240;1733815004447797269;Vinschal;https://twitter.com/Vinschal/status/1733815004447797269
Sun Dec 10 11:44:39 +0000 2023;1733814984864673964;"@CNNIndonesia Semakin lama dibereskan jangan kaget apabila akan beredar berita hal2 aneh turunannya, yang koar2 dulu sampai demo bela ROHINGYA jangan ngeles sekarang, ini masalah kemanusiaan, ini masalah sudah di depan muncung dimana masih banyak kelaparan di negeri sendiri";0;0;0;0;in;756000335886360576;1733738622447481004;erikbanjar2;https://twitter.com/erikbanjar2/status/1733814984864673964
Sun Dec 10 11:44:21 +0000 2023;1733814907425218821;"@AvaSiRem Heran banget kenapa kubu 02 mainin issue Rohingya ya";0;0;0;0;in;1137925303127330817;1733516867732656240;ruangragu;https://twitter.com/ruangragu/status/1733814907425218821
Sun Dec 10 11:44:09 +0000 2023;1733814856980332803;"Foto: Etnis Rohingya yang Tiba di Pidie Menjalani Pemeriksaan COVID-19 #newsupdate #update #news #text https://t.co/m7mOCbrMEx";0;0;0;1;in;759692754985242625;1733814856980332803;kumparan;https://twitter.com/kumparan/status/1733814856980332803
Sun Dec 10 11:43:58 +0000 2023;1733814810478047506;"Kalo udah 200rb penduduk rohingya baru mampus kau ngurusnya";0;0;0;0;in;1712716545552785408;1733814810478047506;0xwinpin;https://twitter.com/0xwinpin/status/1733814810478047506
Sun Dec 10 11:42:25 +0000 2023;1733814423582830864;"rohingya bagusnya di romusa aja";0;0;0;0;in;1117731263807229952;1733814423582830864;salwa6690;https://twitter.com/salwa6690/status/1733814423582830864
Sun Dec 10 11:41:33 +0000 2023;1733814202182348963;"@WillDaiv33 @etaeta78755513 @herricahyadi @nionaalfaen galak amat lu, udah digaji berapa sama orang rohingya, demi bela2 rohingga sampe maki2 gue..ato janga2n lu juga orang rohingya, krn banyak orang rohingya yg nyamar jd netizen indo dgn ciri khas suka maki2..";1;1;0;0;in;841182948065853440;1732276382187893121;PutriSyalala8;https://twitter.com/PutriSyalala8/status/1733814202182348963
Sun Dec 10 11:40:54 +0000 2023;1733814040844255347;"Ada video seru, cek sekarang juga! https://t.co/iuwVga9lKl Usir pengungsi Rohingya Karena di Bangladesh sdh dikasih pulau rumah, sekolahan bagus, fasilits trjamin knp ke Indonesia Usir pengungsi Rohingya bpk terhormat @Puspen_TNI @_TNIAL_ @_TNIAU @ListyoSigitP @jokowi @Kemhan_RI";0;0;0;0;in;1632735627794952192;1733814040844255347;asipokiluper;https://twitter.com/asipokiluper/status/1733814040844255347
Sun Dec 10 11:40:31 +0000 2023;1733813942051537037;"@alogicstand @neohistoria_id Bebal bgt emg pendukung rohingya dikasih tahu susah bgt. Liat kasus di depan mata itu minta tanah di Malaysia, org melayu ga boleh bikin rumah di pulau di Malaysia masih krg jelas. Apa bukan penjajahan namanya? Gws deh buat lu sang penghianat bangsa";0;1;0;0;in;1678017037799682048;1733287087984828891;leeminhoganteng;https://twitter.com/leeminhoganteng/status/1733813942051537037
Sun Dec 10 11:40:12 +0000 2023;1733813863148368279;"@Ryan_Fighter7 @ArSep15 @SriEry1 Iya Abangnya juga jangan ambil kesempatan dalam kesempitan, apalagi kemarin Kasus Rohingya banyak banget Akun 02 kampanye Hitam ke 01, mending Adu gagasan ye Bang dari pada Kampanye Hitam.";0;1;0;0;in;1266332860870307840;1733795492163883110;mdama0088;https://twitter.com/mdama0088/status/1733813863148368279
Sun Dec 10 11:39:52 +0000 2023;1733813780164030906;"Dateng terus ini rohingya gk tau diri";0;0;0;0;in;1712716545552785408;1733813780164030906;0xwinpin;https://twitter.com/0xwinpin/status/1733813780164030906
Sun Dec 10 11:39:35 +0000 2023;1733813708848337124;"@Ujang_RR @sara17sw @CNNIndonesia BUKANNYA RASIS.. ROHINGYA KETURUNAN ETNIS BANGLA INI ORANGNYA MALAS MALAS.. GAK MAU HIDUP SUSAH DAN GAK MAU BERJUANG MEMBELA TANAH AIRNYA... BISA NYA KENTU AJA BANYAKIN ANAK";0;0;0;0;in;1300039208183103488;1733738622447481004;WicahyoSigit;https://twitter.com/WicahyoSigit/status/1733813708848337124
Sun Dec 10 11:38:53 +0000 2023;1733813530623988166;"200 Pengungsi Rohingya Kembali Mendarat di Pidie Aceh https://t.co/guc9Cdvkbv";0;0;8;14;in;887743587579944960;1733813530623988166;OposisiCerdas;https://twitter.com/OposisiCerdas/status/1733813530623988166
Sun Dec 10 11:38:43 +0000 2023;1733813490585088401;"Saya mendukung atas nama Kemanusiaan, Pengungsi Rohingya dikasih pulau Kosong dalam Pengawasan dan disuruh kerja menghidupi diri mereka dengan Berkebun, supaya tidak jadi Beban Negeri ini'";0;0;0;0;in;1600920303047086081;1733812992415011078;Saint9008;https://twitter.com/Saint9008/status/1733813490585088401
Sun Dec 10 11:38:42 +0000 2023;1733813487225495968;"@SeriDianawati @Refugees @unhcr "Orang Rohingya" Pemerintah : Kita wajib menerima mereka, dan memberi mereka lahan untuk tempat tinggal.  "Orang Papua / Rempang" Pemerintah : Husir mereka, mereka itu siapa? Bukan urusan saya.  Warga Seiman : Ahhh marilah Rohingya tinggal di rumah ku, dan berilah benih mu!";0;0;0;0;in;978612177555918849;1733640425024729220;SpizyDoritozz;https://twitter.com/SpizyDoritozz/status/1733813487225495968
Sun Dec 10 11:38:17 +0000 2023;1733813379675181376;"#selir69 #maxwinslot #sabungayam #sabungayamindonesia #togel #togelhongkong #togelsingapore #togelsydney #slotgacor #slotgacorhariini #jp #pgsoft #rungkad #bocorantogel #angkajitu #slotter  Zara Adiba  Rohingya #viralvideo  PERNGENTOTAN TERDAHSYAT https://t.co/MTs3i6CNLx";0;0;0;1;in;1609432476530929664;1733813379675181376;ShellaBaby26;https://twitter.com/ShellaBaby26/status/1733813379675181376
Sun Dec 10 11:37:34 +0000 2023;1733813199403880699;"Gelombang Kedatangan Pengungsi Rohingya Berlanjut, 180 Orang Tiba di Pidie https://t.co/g9PJ4rND6z #BeritaSatu #Berita #Newsupdate";1;0;0;0;in;154102750;1733813199403880699;Beritasatu;https://twitter.com/Beritasatu/status/1733813199403880699
Sun Dec 10 11:37:18 +0000 2023;1733813133394026524;"perserikatan para buruh indonesia bertemu dengan bpk Ganjar untuk menyampaikan aspirasi nya.  @sipalingganjar #sipalingganjar #LanjutGan #GanjarMahfud2024  Zara | MY EXO | BEM UGM | CEASEFIRE NOW | Rohingya https://t.co/w8CkxR8sAp";0;0;0;1;in;1721112933156134912;1733813133394026524;OWiona31700;https://twitter.com/OWiona31700/status/1733813133394026524
Sun Dec 10 11:37:08 +0000 2023;1733813090108805246;"@na_jejjeee @CNNIndonesia Yah mereka para pria nggak bisa kontrol libido maka memperkosa seorang wanita di kamp pengungsian 🫣, makanya klo libido tinggi perbanyak perbuatan positif krk kerja bakti atau baca Al Qur'an katanya pengungsi Rohingya mayoritas muslim";0;0;0;0;in;1289830915657461760;1733738622447481004;Hamdiirawan17;https://twitter.com/Hamdiirawan17/status/1733813090108805246
Sun Dec 10 11:36:44 +0000 2023;1733812992415011078;"Dulu Demo Dukung, Selamatkan Rohingya, sekarang udah insaf kayaknya, jadinya demo Menolak Rohingya...makanya Cek dulu, telusuri supaya gak Jilat Muntah sendiri... https://t.co/9kW88APSV9";0;1;0;0;in;1600920303047086081;1733812992415011078;Saint9008;https://twitter.com/Saint9008/status/1733812992415011078
Sun Dec 10 11:36:08 +0000 2023;1733812839654273033;"Pilih yang mana bosku? Ketik Medokjitu di google untuk bergabung bersama mereka bosku BEM UGM sedang mengadakan survey terkait isu global seperti CEASEFIRE NOW di Myanmar dan situasi Rohingya di Philippines. Liverpool mencatat prestasi di dunia sepakbola, TAEHYUNG ON RUNNING MAN https://t.co/APwcCfBMCz";0;0;0;0;in;1620389671451906049;1733812839654273033;PermataArjuna;https://twitter.com/PermataArjuna/status/1733812839654273033
Sun Dec 10 11:35:56 +0000 2023;1733812791365263388;"rohingya bangsat";0;0;0;0;in;1168412475328352256;1733812791365263388;fckinotenough;https://twitter.com/fckinotenough/status/1733812791365263388
Sun Dec 10 11:35:48 +0000 2023;1733812755210322278;"KALAU PARA PENGUNGSI ROHINGYA ITU UDAH PADA PERGI SEMUA, KALIAN BAKAL BALIK LAGI MAKI-MAKI ORANG INDONESIA YANG KELAPARAN ITU DENGAN KATA "PEMALAS," "SAMPAH," DAN LAIN SEBAGAINYA SEPERTI YANG DULU KALIAN LAKUIN SEBELUM ADA PENGUNGSI!! MUNAFIK!!";0;0;0;1;in;1068738449455276032;1733812240606953934;CyberBolshie;https://twitter.com/CyberBolshie/status/1733812755210322278
Sun Dec 10 11:35:16 +0000 2023;1733812623979028751;"Pilih yang mana bosku? Ketik Medokjitu di google untuk bergabung bersama mereka bosku  BEM UGM sedang mengadakan survey terkait isu global, termasuk CEASEFIRE NOW di Myanmar dan situasi Rohingya di Philippines. Liverpool mencatat prestasi di dunia sepakbola, sedangkan kontroversi https://t.co/0r7h0EY0Il";0;0;0;0;in;1620389671451906049;1733812623979028751;PermataArjuna;https://twitter.com/PermataArjuna/status/1733812623979028751
Sun Dec 10 11:34:46 +0000 2023;1733812497453658163;"Pilih yang mana bosku? Ketik Medokjitu di google untuk bergabung bersama mereka bosku  BEM UGM mengadakan survey tentang isu-isu global, termasuk CEASEFIRE NOW di Myanmar dan pendekatan terhadap Rohingya di Philippines. Sering munculnya PenghinaNabi DibelaAMIN mengejutkan, https://t.co/leMwChKjME";0;0;0;0;in;1620389671451906049;1733812497453658163;PermataArjuna;https://twitter.com/PermataArjuna/status/1733812497453658163
Sun Dec 10 11:34:29 +0000 2023;1733812425223229567;"@TMSIHOL @SeriDianawati @Refugees @unhcr Keturunan Yaman tidak akan mengusir bangsanya sendiri,   Karena baik Yaman maupun Rohingya adalah imigran gelap yang berdatangan ke Indonesia sejak tahun² sebelumnya.  Dan juga salahkan warga Lokal yang dulu sangat menerima baik mereka di negara ini.";0;1;0;1;in;978612177555918849;1733640425024729220;SpizyDoritozz;https://twitter.com/SpizyDoritozz/status/1733812425223229567
Sun Dec 10 11:34:16 +0000 2023;1733812368931790850;"CARI WB YG PASTI2 AJA BEB    ✅PASTI AMAN &amp  TERPCYA  ✅DEPOSIT WD PASTI TERCPAT  ✅HADIAH PASTI TERBESAR    ➖➖➖➖➖ Hanya di  𝐋𝐈𝐍𝐊:👇👇  https://t.co/i8yMUjfhfN  #ニキ18歳祝成人 EARLY VDAY FOR V TAEHYUNG ON RUNNING MAN Rohingya #KimTaehyung Zara #viralvideo https://t.co/SstshrPGpv";0;0;0;0;in;726306114120220672;1733812368931790850;batwin;https://twitter.com/batwin/status/1733812368931790850
Sun Dec 10 11:33:20 +0000 2023;1733812134247911720;"@gundamnyadia @ediihbb @UNHCRIndo @UNinIndonesia yg terupdate, hari ini datang lg orang rohingya ke aceh, ada 200 orang, udah saatnya lu beraksi nyata bantu mereka..";0;1;0;0;in;841182948065853440;1733100715822756290;PutriSyalala8;https://twitter.com/PutriSyalala8/status/1733812134247911720
Sun Dec 10 11:33:15 +0000 2023;1733812113112719464;"Seorang yang mengaku muslim, kemudian membandingkan penderitaan satu muslim dengan muslim lainnya (re: Palestina &amp  Rohingya), adalah ketololan yang nyata.";0;1;0;1;in;155509469;1733812113112719464;mastercapung;https://twitter.com/mastercapung/status/1733812113112719464
Sun Dec 10 11:32:31 +0000 2023;1733811929670733841;"@lysavana1 @mohmahfudmd knapa klo sama palestina, berlomba2 untuk peduli, sedangkan untuk rohingya tutup mata, ga abis pikir";0;1;0;0;in;1617866896795381763;1733794652615237795;NawiAkun;https://twitter.com/NawiAkun/status/1733811929670733841
Sun Dec 10 11:32:15 +0000 2023;1733811864084332785;"PARAH DAN BIADAB!!! TIDAK TAU TERIMAKASIH  ROHINGNYA ini NGELUNJAK,BARU DITOLONG TIDAK TEEIMAKASIH malah NGAMUK,kemaren di ACEH ditolong dikasih SEMBAKO dan MAKANAN malah DIBUANGIN,maunya apa,udah gitu SERING BIKIN ONAR,  WASPADA WASPADALAH #rohingya #viral #fyp #fypシ #fypシ゚ https://t.co/sTa9CT9L2G";0;1;0;1;in;1601674105681776641;1733811864084332785;kiontonogorodjo;https://twitter.com/kiontonogorodjo/status/1733811864084332785
Sun Dec 10 11:32:09 +0000 2023;1733811837551206820;"Lagi, 180 Pendatang Ilegal Rohingya Berlabuh di Kamp Minaraya, Pidie https://t.co/CtsJa9A2Tu lewat @Waspada Aceh";0;0;0;0;in;1054462655870590976;1733811837551206820;waspadaaceh;https://twitter.com/waspadaaceh/status/1733811837551206820
Sun Dec 10 11:30:52 +0000 2023;1733811516233925049;"@CNNIndonesia Rohingya ini kayanya org prindapan yg dibawa inggris ke myanmar dah buat ngejajah eh inggris kalah mereka ketinggalan disana..soalnya sangean sama liciknya mirip..di malay waktu ada yg nanya syahadat ke mereka eh gabisa..sus bgt emg.";0;0;1;4;in;1050765258858459136;1733738622447481004;SiMmpohh;https://twitter.com/SiMmpohh/status/1733811516233925049
Sun Dec 10 11:30:48 +0000 2023;1733811500186513793;"Hari ini Rohingya tiba lagi di Pidie.  Entah pengawasan apa yg diperkuat,,, hingga kapal reyot itu kembali masuk ke perairan Indonesia. 🤦 https://t.co/uesw8c5Elz";0;0;0;1;in;846375980;1733811500186513793;Pecinta_Aceh;https://twitter.com/Pecinta_Aceh/status/1733811500186513793
Sun Dec 10 11:30:21 +0000 2023;1733811383874343152;"@Kyuuziel @herricahyadi Beginilah Indonesia karena cuma dengan cap seiman, negara² asal Timur Tengah sana merusak segalanya.  Yaman : Kami seiman tolong terima kami  Rohingya : Kami seiman tolong terima kami  Bangladesh : Kami seiman tolong terima kami  Pakistan : Kami seiman tolong terima kami  YPI";0;0;0;0;in;978612177555918849;1733455742441775245;SpizyDoritozz;https://twitter.com/SpizyDoritozz/status/1733811383874343152
Sun Dec 10 11:30:08 +0000 2023;1733811329742610788;"Bahkan Ust. @Yusuf_Mansur juga kemakan sama disinformasi Rohingya ini. Video dari konten yang beliau repost ini adalah video dari enam tahun lalu di mana orang Rohingya sedang demo di depan kedubes Myanmar di Malaysia. https://t.co/QZwt7nvMMq";1;3;5;14;in;1142001033515696128;1733811329742610788;tauaul;https://twitter.com/tauaul/status/1733811329742610788
Sun Dec 10 11:29:59 +0000 2023;1733811294409781558;"PARAH DAN BIADAB!!! TIDAK TAU TERIMAKASIH  ROHINGNYA ini NGELUNJAK,BARU DITOLONG TIDAK TEEIMAKASIH malah NGAMUK,kemaren di ACEH ditolong dikasih SEMBAKO dan MAKANAN malah DIBUANGIN,maunya apa,udah gitu SERING BIKIN ONAR,  WASPADA WASPADALAH #rohingya #viral #fyp #fypシ #fypシ゚ https://t.co/mYtFX93tgR";0;0;0;1;in;1601674105681776641;1733811294409781558;kiontonogorodjo;https://twitter.com/kiontonogorodjo/status/1733811294409781558
Sun Dec 10 11:29:56 +0000 2023;1733811281667494241;"®️🔴Israel Masuk Jebakan Brigade Al Qassam❗ 2 Kelompok Pasukan Komando IDF Babak Belur di Gaza   https://t.co/KsIwisi4rN lewat @YouTube   CEASEFIRE NOW #IsraelApartheidState Rohingya #JulidFiiSabilillah #FreePalestineFromlsraelNOW #FreePalestineFromZionists https://t.co/mE7XBJeSiH";0;0;1;0;in;115936810;1733811281667494241;tribunpontianak;https://twitter.com/tribunpontianak/status/1733811281667494241
Sun Dec 10 11:29:51 +0000 2023;1733811258359689239;"Gw sejauh ini cuma bisa berdoa supaya ortu gw dilembutkan hatinya, dan dibukakan matanya. Supaya ga jadi standar ganda. Aneh banget dukung Palestina tapi benci Rohingya. Ga perlu mandang agamanya pun kita sama2 tau kalo ini krisis kemanusiaan.";0;0;0;0;in;1100386173078274050;1733811247425192059;schekelspears;https://twitter.com/schekelspears/status/1733811258359689239
Sun Dec 10 11:29:48 +0000 2023;1733811247425192059;"Dari awal gw udah khawatir sama isu yang beredar tentang pengungsi Rohingya,  dan ternyata feeling gw benar. Ortu gw sendiri kemakan hoax, terutama emak gw. Padahal tiap hari paling getol ngeshare berita tentang perjuangan Palestina.  MEMANG SETAN BIADAB KAU PROVOKATOR";0;1;0;1;in;1100386173078274050;1733811247425192059;schekelspears;https://twitter.com/schekelspears/status/1733811247425192059
Sun Dec 10 11:29:31 +0000 2023;1733811175803220219;"@Sing_ikiaku @GundiDr @anggaandinata @kahuripanku Tidak ada yg namanya pengungsi ilegal, berbeda dengan imigran, makanya Rohingya yg di Indonesia, Bangladesh, dan negara2 lainnya itu bukan ilegal.  Biaya hidup seorang pengungsi gak ditanggung negara melainkan oleh IOM dan organisasi2 lainnya. Negara kalau mau juga bs bantu.";0;0;0;0;in;2360139798;1733329674288386431;rererayendras;https://twitter.com/rererayendras/status/1733811175803220219
Sun Dec 10 11:28:38 +0000 2023;1733810953077379417;"@TuaJalanJalan gws, deh. Semoga lo gak mengalami apa yg Rohingya alami.";0;1;0;0;in;1445417745516929030;1733493193877164330;imadsiddiq95;https://twitter.com/imadsiddiq95/status/1733810953077379417
Sun Dec 10 11:28:20 +0000 2023;1733810879400178132;"Rohingya memdarat beramai2 kat aceh..siapa yg bawak sebenarnya ni?..hak asasi tu hak asasi juga..tp takkan lah negara2 lain yg nak tampung mereka2 ni..tambah pelbagai masalah mereka bawa ke negara2 yg mereka datangi..dah lah besar kepala.klu baik2 je kat negara org tak masalah";0;0;0;0;in;791345940;1733810879400178132;BlackroseNZ;https://twitter.com/BlackroseNZ/status/1733810879400178132
Sun Dec 10 11:28:18 +0000 2023;1733810867551216031;"@tokoantorium Sementara kalau fokus Rohingya atau pengungsi di Aceh dan Indonesia, ada beberapa, salah satunya buku ini, Bahasa Indonesia. Peneliti Antje Missbach ini mmg banyak neliti soal pengungsi dan trafficking di Aceh dan Indonesia, jurnal beliau kl gasalah ada yg bisa download gratis https://t.co/c7D5zqV4l5";0;1;0;0;in;113864729;1733380959876333794;fikhadelia;https://twitter.com/fikhadelia/status/1733810867551216031
Sun Dec 10 11:28:01 +0000 2023;1733810797699285483;"®️🔴UPDATE Hari ke-65❗Pejuang Palestina Raih Kemenangan Sergap Pasukan Israel di Selatan &amp  Barat Gaza  https://t.co/8j3B9jm5wa lewat @YouTube   CEASEFIRE NOW #IsraelApartheidState Rohingya #JulidFiiSabilillah #FreePalestineFromlsraelNOW #FreePalestineFromZionists https://t.co/cmjvwuUAfk";0;0;0;0;in;115936810;1733810797699285483;tribunpontianak;https://twitter.com/tribunpontianak/status/1733810797699285483
Sun Dec 10 11:27:39 +0000 2023;1733810703499506029;"Pemerintah indonesia terlalu baik ke Rohingya, 10 th lagi populasi Rohingya menumpuk di Indonesia lalu mengambil alih Indonesia dan menjadi negara Rohingya dan tamat";0;2;0;0;in;1125398399799324674;1733810703499506029;Yoontaeo_;https://twitter.com/Yoontaeo_/status/1733810703499506029
Sun Dec 10 11:27:36 +0000 2023;1733810693844144309;"HAM hari ini tidak lebih baik.. hukum pelanggar HAM berat. #menolaklupa . #kasusham #hakasasimanusia #ham  Zara #MyDemonEp6 TAEHYUNG BEM UGM #IsraelApartheidState Rohingya #viralvideos #AldiTaherxSalmaSalsabil Pendek GET WELL SOON SUNGCHAN Sering Survey PERNGENTOTAN TERDAHSYAT https://t.co/ENIx575wh6";0;0;1;1;in;1717260229401104386;1733810693844144309;kabarpolkon;https://twitter.com/kabarpolkon/status/1733810693844144309
Sun Dec 10 11:27:06 +0000 2023;1733810566429618205;"Pasti nya #PAPA4D #PAPA4D2 ada adiba dan zara di rohingya asli perngentotan terdahsyat dan penghinanabi di belamin dan bem ugm sering my exo di myanmar https://t.co/AlzYfnbjTK";0;0;0;0;in;1655723778322878465;1733810566429618205;Sabilla_Riad4;https://twitter.com/Sabilla_Riad4/status/1733810566429618205
Sun Dec 10 11:26:39 +0000 2023;1733810454672429073;"INFO SLOT GACOR HARI INI  HANYA DI KARTUTOTO ! !  GABUNG GRUP KARTUTOTO : 0812 9873 7705  #kartutoto #prediksikartutoto #mbahpetruk #togel #situsgacor #angkajitu Adiba Zara #viralvideo BEM UGM Top 3 Rohingya #MyDemonEp6 MY EXO Pendek Minggu #StrayKids #BMMF13xGFSF https://t.co/nN6DTTToH7";0;0;0;0;in;1646555538543763457;1733810454672429073;kartutotogacor;https://twitter.com/kartutotogacor/status/1733810454672429073
Sun Dec 10 11:26:28 +0000 2023;1733810408933531894;"RASAKAN JACKPOT KILL MAXWIN TANPA BATAS HANYA DI KARTUTOTO !  GABUNG GRUP KARTUTOTO : 0812 9873 7705  #kartutoto #prediksikartutoto #mbahpetruk #togel #situsgacor #angkajitu Adiba Zara #viralvideo BEM UGM Top 3 Rohingya #MyDemonEp6 MY EXO Pendek Minggu #StrayKids #BMMF13xGFSF https://t.co/YzEbPfuxts";0;0;0;0;in;1646555538543763457;1733810408933531894;kartutotogacor;https://twitter.com/kartutotogacor/status/1733810408933531894
Sun Dec 10 11:26:28 +0000 2023;1733810405687140448;"panas2 gini enak nya makan eskrim  Zara #ニキ18歳祝成人 Pak Sugeng Rohingya BEM UGM #IsraelApartheidState Prisoner of Azkaban #AldiTaherxSalmaSalsabil Pagiii Sarapan https://t.co/KhF56WB2FB";0;0;0;0;in;1717757859512168448;1733810405687140448;niningutam41897;https://twitter.com/niningutam41897/status/1733810405687140448
Sun Dec 10 11:26:19 +0000 2023;1733810368445919375;"RASAKAN JACKPOT KILL MAXWIN TANPA BATAS HANYA DI KARTUTOTO !  GABUNG GRUP KARTUTOTO : 0812 9873 7705  #kartutoto #prediksikartutoto #mbahpetruk #togel #situsgacor #angkajitu Adiba Zara #viralvideo BEM UGM Top 3 Rohingya #MyDemonEp6 MY EXO Pendek Minggu #StrayKids #BMMF13xGFSF https://t.co/4E4mStAx7M";0;0;0;0;in;1646555538543763457;1733810368445919375;kartutotogacor;https://twitter.com/kartutotogacor/status/1733810368445919375
Sun Dec 10 11:26:10 +0000 2023;1733810333381509150;"@Proflematik Kalian yg lebih belain benalu seperti rohingya daripada warga negara sendiri, KALIAN BANGSAT BAJINGAN BABI JANCOK MBOKNE ASU!";0;0;0;0;in;1128093683662766080;1733623674492887312;unggaslokal;https://twitter.com/unggaslokal/status/1733810333381509150
Sun Dec 10 11:25:55 +0000 2023;1733810268575326508;"RASAKAN JACKPOT KILL MAXWIN TANPA BATAS HANYA DI KARTUTOTO !  GABUNG GRUP KARTUTOTO : 0812 9873 7705  #kartutoto #prediksikartutoto #mbahpetruk #togel #situsgacor #angkajitu Adiba Zara #viralvideo BEM UGM Top 3 Rohingya #MyDemonEp6 MY EXO Pendek Minggu #StrayKids #BMMF13xGFSF https://t.co/u4lJHMrcam";0;0;0;0;in;1646555538543763457;1733810268575326508;kartutotogacor;https://twitter.com/kartutotogacor/status/1733810268575326508
Sun Dec 10 11:25:36 +0000 2023;1733810188707356955;"@gibran_tweet Mas rohingya itu lo bikin resah kira kira boleh ngk ya kita pukul?";0;0;0;0;in;1699043778261336064;1733294018275262732;a_agus76886;https://twitter.com/a_agus76886/status/1733810188707356955
Sun Dec 10 11:24:56 +0000 2023;1733810020071203276;"@tokoantorium Sementara kalau isu pengungsi secara general banyak banget kak sumbernya, tapi untuk fokus ke pengungsi Rohingya sendiri bisa baca dua buku ini. Aku pribadi baru selesai baca yang Myanmar's 'Rohingya' Conflict https://t.co/CLN0l6DvA9";0;1;0;0;in;113864729;1733380959876333794;fikhadelia;https://twitter.com/fikhadelia/status/1733810020071203276
Sun Dec 10 11:24:33 +0000 2023;1733809925611225314;"@WillDaiv33 @etaeta78755513 @herricahyadi @nionaalfaen Lu kudet banget rupanya. Padahal yg datang bulan2 ini itu asalnya dr Bangladesh, BUKAN dari myanmar.. Di myanmar itu udah gak ada orang rohingya.. Udah ngungsi kemana2 sejak tahun 2017..";0;1;0;0;in;841182948065853440;1732276382187893121;PutriSyalala8;https://twitter.com/PutriSyalala8/status/1733809925611225314
Sun Dec 10 11:23:00 +0000 2023;1733809535733940590;"Datang lagi tu orang-orang Rohingya, makin banyak aja ni.";0;0;0;0;in;635230672;1733809535733940590;setiadi_hery;https://twitter.com/setiadi_hery/status/1733809535733940590
Sun Dec 10 11:22:22 +0000 2023;1733809377197613093;"Cek 𝗖𝗘𝗟𝗟𝗘𝗡𝗘 Simplies Lacey Heels (series 1) / sepatu brokat wedding shoes hak tahu kondangan wisuda dengan harga Rp236.000 https://t.co/QK3LWJU06G  Adiba • Zara • perngentotan terdahsyat • BEM UGM • Rohingya • ganteng banget • pendek • Minggu • sore https://t.co/s53b0plkoj";0;0;0;0;in;1378911463436288000;1733809377197613093;caepriecrxn_;https://twitter.com/caepriecrxn_/status/1733809377197613093
Sun Dec 10 11:22:20 +0000 2023;1733809366216867950;"@hrsmnsh @laskar_bayuuu @afifahafra79 @yuda__dayo Kalau anda bilang: "bbrp etnis Rohingya cari gara2", akan lbh mudah utk anda membuktikannya. Tapi anda bilang: "etnis Rohingya kan memang cari gara-gara #semuanya" Jd silahkan buktikan tuduhan anda itu, #semuanya ya, cantumkan nama, lokasi &amp  gara2 apa yg mrk buat mnrt anda Bisa?";0;1;0;0;in;1683103233433296897;1732979108911657396;ZaenXYZ;https://twitter.com/ZaenXYZ/status/1733809366216867950
Sun Dec 10 11:22:05 +0000 2023;1733809304275390505;"300 Pengungsi Rohingya Mendarat Lagi di Aceh, Ditemukan Tumpukan Kartu Pengungsi PBB  https://t.co/GwkzTmqlAv";0;0;0;3;in;23343960;1733809304275390505;kompascom;https://twitter.com/kompascom/status/1733809304275390505
Sun Dec 10 11:20:36 +0000 2023;1733808932781781206;"PERNGENTOTAN TERDAHSYAT Adiba Zara Minho Arsenal  PenghinaNabi DibelaAMIN AMIN PengkhianatUmat BEM UGM CEASEFIRE NOW Rohingya  cek di google!  #MyDemonEp6 https://t.co/dHpGhed9CB";0;0;0;0;in;1703354341372080128;1733808932781781206;Joyboy88_;https://twitter.com/Joyboy88_/status/1733808932781781206
Sun Dec 10 11:20:33 +0000 2023;1733808919829786955;"PERNGENTOTAN TERDAHSYAT Adiba Zara Minho Arsenal  PenghinaNabi DibelaAMIN AMIN PengkhianatUmat BEM UGM CEASEFIRE NOW Rohingya  cek di google!  #MyDemonEp6 https://t.co/1wroTaiiAl";0;2;0;2;in;1637711717332566016;1733808919829786955;keyslot88_ofc;https://twitter.com/keyslot88_ofc/status/1733808919829786955
