created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Dec 08 15:03:35 +0000 2023;1733140271309762668;"Jgn dimanjakan org Rohingya, yg mengaku ngaku islam wajib dicek kebenaran keislamannya, apabila mereka muslim mrk banyak bersyukur dan tahu diri, buktinya rohingya tidak tahu adab dan tak tahu malu,   Satu sj menandakan seorg muslim adalah adab &amp  tahu malu https://t.co/bCcJEHHVH9";0;0;1;0;in;1168102826624483329;1733140271309762668;ENS53311139;https://twitter.com/ENS53311139/status/1733140271309762668
Fri Dec 08 15:03:10 +0000 2023;1733140165051257198;"Keluarga Ganjar best memang, bisa jadi panutan❗ Keren ibu atikoh...  BEM UGM The K2 Rohingya WA Aja Komika Seneng Muhammad Pil 1 https://t.co/4LyDmOgCOx";0;2;3;17;in;1577872462519226368;1733140165051257198;TerangJabar;https://twitter.com/TerangJabar/status/1733140165051257198
Fri Dec 08 15:02:50 +0000 2023;1733140083770024020;"Ungkap Dugaan TPPO Terkait Pengungsi Rohingya, Presiden: Akan Ditindak Tegas https://t.co/cyigA6v4by";0;0;0;0;in;1562144329942323200;1733140083770024020;redaksihsb;https://twitter.com/redaksihsb/status/1733140083770024020
Fri Dec 08 15:02:41 +0000 2023;1733140044192624988;"@dlljma @savicali Saya tinggal di daerah ada pengungsi Rohingya, tak ada masalah kok. Dan saya ketemu dgn beberapa msy Aceh yg tinggal di sekitar kem Mina Raya Pidie bulan Maret tahun ini, mereka juga ngaku tak masalah";0;0;0;0;in;142714348;1732945060369752567;treezbee;https://twitter.com/treezbee/status/1733140044192624988
Fri Dec 08 15:02:17 +0000 2023;1733139942103224596;"Jokowi duga ada keterlibatan mafia penyeludupan manusia dalam kasus pengungsi Rohingya yang masuk ke @Aceh dalam dua bulan terakhir.  #SaveRohingya #SaveHumanity   https://t.co/xMg6btaV1B";0;0;0;1;in;352155370;1733139942103224596;nh_nh_;https://twitter.com/nh_nh_/status/1733139942103224596
Fri Dec 08 15:02:16 +0000 2023;1733139939028500482;"@tubirfess Buseh sampe bawa capres gini, trus bawa isu Rohingya. Keterlaluan...  Keterlaluan tololnya. Enak ya, sekali lempar 2 burung kena.  Caper!!";0;0;0;0;in;1081757771169550336;1732970137823953078;Dav_1032;https://twitter.com/Dav_1032/status/1733139939028500482
Fri Dec 08 15:02:00 +0000 2023;1733139871852802355;"UNHCR WA Aja Rohingya Seneng Bangladesh Muhammad CAT 2 PradaReporter X Win Internet Gratis Ganjar 👇💦💦malu kamera... versi android https://t.co/9JDi1btaNo https://t.co/EYShPpK3tY versi apple ios https://t.co/04jCRF5W4B https://t.co/0rPz8Yi4GC #VCS #FreePalestine #JumatBerkah https://t.co/POMC51ex4z";0;2;0;0;in;1719732263263625216;1733139871852802355;ade_tampan1;https://twitter.com/ade_tampan1/status/1733139871852802355
Fri Dec 08 15:01:59 +0000 2023;1733139868572913752;"dulu sempet denger orang rohingya muslim di siksa di cina, atau negara eropa lain nya, dan skrg terdengar lagi nama rohingya. sekarang makin paham kenapa mereka di siksa :D #Rohingya";0;0;0;0;in;889863810852339712;1733139868572913752;bbrrbbjj;https://twitter.com/bbrrbbjj/status/1733139868572913752
Fri Dec 08 15:01:49 +0000 2023;1733139824603799964;"@neohistoria_id @m_marshel Bantai Rohingya kalo perlu musnahkan itu etnis 🔥🔥🔥🔥🔥";0;0;0;0;in;1403524934836506626;1733028831932629243;RohmanRomie;https://twitter.com/RohmanRomie/status/1733139824603799964
Fri Dec 08 15:01:39 +0000 2023;1733139786376814973;"Banjir bisa bawa risiko sengatan listrik. Simak tips aman dari PLN untuk menjaga keamanan di musim hujan! 🌧️👍 #TipsListrik  BEM UGM WA Aja Rohingya https://t.co/h6CpFxirhy";0;0;0;1;in;877574353206079488;1733139786376814973;aolzig;https://twitter.com/aolzig/status/1733139786376814973
Fri Dec 08 15:01:21 +0000 2023;1733139708916675031;"@kegblgnunfaedh Kesimpulannya Organisasi Internasional UNHCR berupaya memindahkan masalah pengungsi Rohingya di Bangladesh ke Indonesia 😤";0;0;0;1;in;1323342954577059840;1733106099707105548;BajulCoin;https://twitter.com/BajulCoin/status/1733139708916675031
Fri Dec 08 15:01:15 +0000 2023;1733139683863941382;"7 tahun lalu, diajak temen ikut aksi bela Rohingya karena lagi dibantai2in militer Myanmar. Waktu itu galang dana jg di Kitabisa. Ga ngerti kenapa tahun ini jd narasinya Rohingnya yg antagonis ya? Mereka padahal etnis yg lemah dan tertindas sejak dulu https://t.co/pj5fAccjyC";0;0;0;0;in;183124089;1733132139615707193;mmaryasir;https://twitter.com/mmaryasir/status/1733139683863941382
Fri Dec 08 15:01:08 +0000 2023;1733139653899768290;"Genangan air dan listrik nggak cocok! Kenali tips dari PLN untuk melindungi diri saat banjir melanda. 🌊💡 #TipsListrik  BEM UGM WA Aja Rohingya https://t.co/nikyRyyBLt";0;0;0;1;in;1717182719078387712;1733139653899768290;pipienh7;https://twitter.com/pipienh7/status/1733139653899768290
Fri Dec 08 15:00:45 +0000 2023;1733139558974538053;"Persetan dengan amnesty international rakyat indonesia lebih prioritas kesejahtraanya dibanding rakyat rohingya yang trouble maker.";0;0;0;1;in;1450356755171471362;1733139558974538053;onlybiannn;https://twitter.com/onlybiannn/status/1733139558974538053
Fri Dec 08 15:00:36 +0000 2023;1733139520936104212;"Musim hujan, musuh tersembunyi: sengatan listrik. Amankan dirimu dengan tips dari PLN yang perlu dicatat! ⛈️🚫 #TipsListrik  BEM UGM WA Aja Rohingya https://t.co/cqitFJ7dmm";0;0;0;1;in;2757700343;1733139520936104212;txtpipilaa;https://twitter.com/txtpipilaa/status/1733139520936104212
Fri Dec 08 15:00:30 +0000 2023;1733139493396607313;"@kegblgnunfaedh Hadeeehhh,,mbah Wapres ngadi2,, Gak belajar dari pengaLaman PaLestine, Pengungsi kebanyakan meLunjak,apalagi Rohingya orangnya gak tau diri mbah,, Coba tengok di MalaysiA,udah keteteran nangani banyaknya pengungsi Rohingya yg semakin bertambah mbah mBuut!!!..";0;0;0;0;in;1632400406021283840;1732728146959769658;Miguel01022000;https://twitter.com/Miguel01022000/status/1733139493396607313
Fri Dec 08 15:00:21 +0000 2023;1733139456583200803;"UNHCR WA Aja Rohingya Seneng Bangladesh Muhammad CAT 2 PradaReporter X Win Internet Gratis Ganjar 👇💦💦imut imut masih.. versi android https://t.co/Q7CP5fishH https://t.co/a1MSXJb5pJ versi apple ios https://t.co/CY9FcnPUK9 https://t.co/b5br244tJ4 #VCS #FreePalestine #JumatBerkah https://t.co/rpg4nWOT7v";0;2;0;0;in;1719726353778651136;1733139456583200803;Ida_cantik1;https://twitter.com/Ida_cantik1/status/1733139456583200803
Fri Dec 08 15:00:07 +0000 2023;1733139399829831904;"Banjir datang, sengatan listrik bisa mengintai. Lindungi dirimu dengan tips cerdas dari PLN ini. ⚠️🔌 #TipsListrik  BEM UGM WA Aja Rohingya https://t.co/eWyJjOXOMH";0;0;0;1;in;1585150138665746433;1733139399829831904;AnidaKiyaya;https://twitter.com/AnidaKiyaya/status/1733139399829831904
Fri Dec 08 14:59:58 +0000 2023;1733139360718200960;"@AvaSiRem Kau tampung di rumah kau aja si Rohingya ny..  sok bela bela.. bnyak gaya.. rakyat sendiri aja masih susah.";0;1;0;1;in;608117965;1733068475097399520;RioMuhary;https://twitter.com/RioMuhary/status/1733139360718200960
Fri Dec 08 14:59:57 +0000 2023;1733139358792757585;"@sosmedkeras Dulu WARGA INDONESIA ketipu sama FRAMING "MUSLIM ROHINGYA" sampai bela gelar demo jalanan tema "save rohingya". Selarang mana suaranya yg dulu semangat save rohingya? Nih orangnya udah pada dimari. Save dong.... Save lah.... Wkwkw. Beragama tuh yg pinter jangan ngaji sama android";0;0;0;0;in;1666194459133120513;1733107898736361894;skan419;https://twitter.com/skan419/status/1733139358792757585
Fri Dec 08 14:59:36 +0000 2023;1733139267294289993;"Tolong buat yang emang bener-bener rumahnya deket pengungsian Rohingya,wawancarai warga disekitar bagaimana sikap Rohingya sebenarnya dan sertakan foto/vidio sebagai bukti wawancara,mungkin dengan kita  tau sikap Rohingya bisa membantah berita negatif tentang mereka.";0;0;0;0;in;1681136722422407168;1733139267294289993;1Palestine013;https://twitter.com/1Palestine013/status/1733139267294289993
Fri Dec 08 14:59:18 +0000 2023;1733139194661511282;"@AdiFerdi030503 @SmudgeStan Iya bang, emg. Dia bawa isu apa, saya minta buktinya, dia gak kasih tp malah ganti topik lain. Tp saya ladenin terus dan akhirnya ketauan kalau emg ternyata dia gak tau kalau ada genosida Rohingya. Semoga dr situ dia bisa lbh bijak lg.";0;0;0;0;in;1526112028288462849;1732959144976781770;alogicstand;https://twitter.com/alogicstand/status/1733139194661511282
Fri Dec 08 14:59:17 +0000 2023;1733139190265909252;"@aq_shl @Itsyummies @neohistoria_id Fakta pengungsi Rohingya ngeselin";0;0;0;0;in;1459960157853519872;1733010793137098803;Wadaw46;https://twitter.com/Wadaw46/status/1733139190265909252
Fri Dec 08 14:59:16 +0000 2023;1733139183798309267;"Aku tersinggung dgn story salah satu temen aku, ntah knp dia pro x sama rohingya, aku gencar2nya update rohingya biar mereka segera dipulangkan, nyatanya dia posting ginian nyudutin pihak yg kontra. https://t.co/sOn9i7q0tN";0;0;0;0;in;590586133;1733139183798309267;sleepingbeauvy;https://twitter.com/sleepingbeauvy/status/1733139183798309267
Fri Dec 08 14:59:04 +0000 2023;1733139133478973785;"Ternyata pengusi Rohingya merupakan human trafficking yg dilakukan oknum Bangladesh,   Usut tuntas, dan bubarkan UNHCR https://t.co/z69PaeFEJU";0;0;0;0;in;1168102826624483329;1733139133478973785;ENS53311139;https://twitter.com/ENS53311139/status/1733139133478973785
Fri Dec 08 14:58:58 +0000 2023;1733139110867398739;"@kegblgnunfaedh Tolong selesaikan sampai tuntas. sampai tu manusia-manusia rohingya kembali ke habitat aslinya. Soalnya takut bgt ada isriwil chapter 2 😭";0;0;0;0;in;2883533004;1733106099707105548;ovilizaharyuli;https://twitter.com/ovilizaharyuli/status/1733139110867398739
Fri Dec 08 14:58:58 +0000 2023;1733139108242010445;"Sekelas Laura Hasibuan sampe drag hate ke Rohingya ujungnya bawa politik untuk tidak memilih capres yang dukung Rohingya  😭😂😭😂  Bener bener dah, kampanye model apa ini 😭";0;0;0;0;in;1094828041933512704;1733139108242010445;Narniana94_;https://twitter.com/Narniana94_/status/1733139108242010445
Fri Dec 08 14:58:48 +0000 2023;1733139069335744564;"Jangan kena jebakan listrik! Ikuti tips aman saat musim hujan dan banjir dari PLN. 🌧️💡 #TipsListrik  BEM UGM WA Aja Rohingya https://t.co/D8mZOG2IJY";0;0;0;2;in;1584189022485610496;1733139069335744564;maddelasndr;https://twitter.com/maddelasndr/status/1733139069335744564
Fri Dec 08 14:58:35 +0000 2023;1733139014104789028;"@neohistoria_id Next cb perbanyak relawan biar peran masyarakat aceh lebih sedikit sehingga tidak ad lagi bentrok antr masyarakat dan rohingya.";0;0;0;0;in;133710548;1733026275172966757;Yolllooowtutui;https://twitter.com/Yolllooowtutui/status/1733139014104789028
Fri Dec 08 14:58:27 +0000 2023;1733138979883552824;"Orang Rohingya minta tanah Pak @jokowi bukan minta bantuan. Usir pak! Rakyat sendiri aja punya tanah susah. Kudu berantem sama sodara sendiri";0;0;0;0;in;235083690;1733138979883552824;Jeff_Zain;https://twitter.com/Jeff_Zain/status/1733138979883552824
Fri Dec 08 14:58:06 +0000 2023;1733138893233439208;"#Rohingya  Sebenernya khawatir mengenai etnis Rohingya yang selalu "berdatangan" ke Aceh. Ga mau nyebut terdampar karena murni human trafficking dan sampe sekarang masih belum ngerti kenapa pihak terkait ga bisa ngusut tuntas masalah ini. Padahal udah jelas ada agen. cont";0;0;0;0;in;1585838903055245314;1733138893233439208;dindaayupuspa_;https://twitter.com/dindaayupuspa_/status/1733138893233439208
Fri Dec 08 14:57:47 +0000 2023;1733138811415072936;"@sosmedkeras Darah orang Rohingya halal untuk di bunuh 🔥🔥🔥";0;0;0;0;in;1403524934836506626;1733107898736361894;RohmanRomie;https://twitter.com/RohmanRomie/status/1733138811415072936
Fri Dec 08 14:57:45 +0000 2023;1733138804515709141;"@Stopwastetime @alogicstand @herricahyadi @m_marshel Kamu tuh sebetulnya orang baik,cuman kamu polos banget orangnya,nah orang2 kyk kamu ini yg dimanfaatkan sama manusia2 tak bertanggungjawab yg mendapatkan keuntungan dari kepolosan kamu 🙏, asal tau aja Myanmar juga bayar influencer utk bikin berita bohong ttg Rohingya";0;1;0;0;in;1249989092797902849;1733032061659996466;mochapip;https://twitter.com/mochapip/status/1733138804515709141
Fri Dec 08 14:57:42 +0000 2023;1733138791807009097;"@firagayatri soal isu rasis saya rasa sbg org aceh mereka gak rasis ke rohingya, lagipula kalo menurutku warga aceh sama rohingya agak2 mirip 🤣";0;0;0;0;in;1663847862193750019;1732606444430856274;penasayan;https://twitter.com/penasayan/status/1733138791807009097
Fri Dec 08 14:57:38 +0000 2023;1733138774492958903;"Ganjar komitmen pada IKN Karena memang sudah ada di undang-undang❗  BEM UGM The K2 Rohingya WA Aja Komika Seneng Muhammad Pil 1 https://t.co/sWvUylMFT4";0;2;5;23;in;1577864302320418818;1733138774492958903;PikiranNkri;https://twitter.com/PikiranNkri/status/1733138774492958903
Fri Dec 08 14:57:36 +0000 2023;1733138766070722572;"BEM UGM iQOO12 the k2 wa aja Rohingya jungkook muhammad pil 1 Myanmar seneng komika npwp myanmar cat 2  🔗 https://t.co/oQ7z2Wwont  #PinkFriday2 #JumatBerkah #LastTwilightSeriesEP5 #DohKyungSoo #viralvideo #NCT127 #MyDemonEp5 #MATTERESISTANCEXFOURTH #IsraelApartheidState https://t.co/iNcdazQDKn";0;0;0;0;in;1504972724615417856;1733135985125532155;kimtaeng398;https://twitter.com/kimtaeng398/status/1733138766070722572
Fri Dec 08 14:57:11 +0000 2023;1733138662102372467;"UNHCR WA Aja Rohingya Seneng Bangladesh Muhammad CAT 2 PradaReporter X Win Internet Gratis Ganjar 👇💦💦indo arab nih... versi android https://t.co/P99SPcGZYT https://t.co/77EsZlss2e versi apple ios https://t.co/sGS5s91mqu https://t.co/tZtiSrurrq #VCS #FreePalestine #JumatBerkah https://t.co/KXZoEzGNdD";0;1;0;0;in;1710957928147259392;1733138662102372467;hasanah_imut_;https://twitter.com/hasanah_imut_/status/1733138662102372467
Fri Dec 08 14:56:52 +0000 2023;1733138582246723840;"@tom290972 @ilistiihiktivih @Buyung__ @sosmedkeras Wah kalo tau ternyata rohingya minus begitu, keknya yg dulu ngebelain juga bakalan stop ngebelain rohingya deh";0;0;0;0;in;1561885208;1733107898736361894;Jopy44;https://twitter.com/Jopy44/status/1733138582246723840
Fri Dec 08 14:56:48 +0000 2023;1733138563620106309;"@basaillive mending jadi warga rohingya dek.";0;0;0;0;in;1507357153178583043;1733080056635990184;kucing_lele;https://twitter.com/kucing_lele/status/1733138563620106309
Fri Dec 08 14:56:44 +0000 2023;1733138548428288359;"@xandreanda @UNHCRIndo @UNinIndonesia IQ jongkok kayak pinter aja lu,yg bilang propaganda siapa? Rohingya ini di seledupkan, Rohingya ini tidak layak di sebut pengungsi,ini imigran gelap,yg menyelundupkan mereka orang Bangladesh yg mempunyai kartu UNHCR,ini perlu di usut apakah UNHCR ini terlibat  penyelundupan ini";0;0;1;7;in;1257737487562104835;1733100715822756290;ediihbb;https://twitter.com/ediihbb/status/1733138548428288359
Fri Dec 08 14:56:24 +0000 2023;1733138463678206096;"@tebarratjun @neohistoria_id @m_marshel Yah orang Rohingya aja dateng ke ache dengan tangan kosong  Berharap mereka gak akan coba iri terhadap apa yg kita punya. Berharap tinggat kriminalitas kaga meningkat Haha negara kita aja susah mensejahterakan kita sendiri apa lgi mereka";0;0;0;0;in;1262024356231704579;1733028831932629243;Pancax3;https://twitter.com/Pancax3/status/1733138463678206096
Fri Dec 08 14:56:20 +0000 2023;1733138444858343872;"@sosmedkeras Pantesan aja rohingya di negaranya sendiripun ogah diakuin. Kelakuannya kek begitu anjir";0;0;0;0;in;550096366;1733107898736361894;diaaanps;https://twitter.com/diaaanps/status/1733138444858343872
Fri Dec 08 14:56:15 +0000 2023;1733138424595624106;"@firagayatri rohingya di aceh ni datang dgn jumlah yg banyak mereka, gak cuma 1 kapal ada lagi kapal lain yg akan menyusul. RAME, TERSTRUKTUR &amp   MASIF, gmn warga gak antisipasi dan curiga? apalagi kelakuan mereka slama ini yg diluar nurul.";0;1;0;2;in;1663847862193750019;1732606444430856274;penasayan;https://twitter.com/penasayan/status/1733138424595624106
Fri Dec 08 14:56:12 +0000 2023;1733138412142772661;"@Jerukni01528287 @savicali Saya tinggal di daerah adanya pengungsi Rohingya, bila ada pertanyaan saya siap menjawab. Tapi intinya tak ada masalah";0;0;0;0;in;142714348;1732945060369752567;treezbee;https://twitter.com/treezbee/status/1733138412142772661
Fri Dec 08 14:56:07 +0000 2023;1733138391267758115;"Tolak pengungsi ROHINGYA";0;0;0;0;in;1217966530006142976;1733138391267758115;BujugSangkar;https://twitter.com/BujugSangkar/status/1733138391267758115
Fri Dec 08 14:56:01 +0000 2023;1733138366244466970;"BAJINGAN @UNICEFBD BANGLADESH MELALUI @unhcr IBLIS PENYELUNDUPAN ROHINGYA! #UsirBangladeshRohingya #ExpelBangladeshsRohingya #KemanaPolairudTNIAL https://t.co/8YLNZGg2kR https://t.co/s76Sq6UXoN";0;0;0;0;in;1328156053733666817;1733138366244466970;DatooOnie;https://twitter.com/DatooOnie/status/1733138366244466970
Fri Dec 08 14:55:55 +0000 2023;1733138341208658416;"@callmegendhiiis @de1nini @neohistoria_id @m_marshel tidak benarkan dan waspada pun harus, tapi mereka yang anti rohingya ini loh, malah rasis, ngata ngatain ke semuanyaa. aku setuju sm km kak, mengingat disana juga banyak anak kecil, mereka juga kalau bs milih gkmau ky gni:(";0;0;0;0;in;1651011604774014976;1733028831932629243;ItoshiaRin;https://twitter.com/ItoshiaRin/status/1733138341208658416
Fri Dec 08 14:55:46 +0000 2023;1733138305796177929;"mending lo bantu warga lo yg begini khususnya yg masih anak anak dan lansia drpd lo kasih makan tempat tinggal ke rohingya https://t.co/R0JYeBiEr7";0;0;0;0;in;1416300897244569603;1733138305796177929;parkhaseoll;https://twitter.com/parkhaseoll/status/1733138305796177929
Fri Dec 08 14:55:46 +0000 2023;1733138302142673312;"Sepatu futsal rek!! Wapik asli. Garansi Ori. Tambah kece. Langsung gas  https://t.co/UXIdcgBV5I  BEM UGM #viralvideo Rohingya wa aja https://t.co/cO3WMHJyWK";1;0;0;0;in;1618140041326518272;1733138302142673312;Chan_moo19;https://twitter.com/Chan_moo19/status/1733138302142673312
Fri Dec 08 14:55:42 +0000 2023;1733138287039234089;"wakil presiden toh yg usul Rohingya diterima disini. Yahhh kasus Sampang 2011 aja dia setujui. G heran lah";0;0;0;0;in;235083690;1733138287039234089;Jeff_Zain;https://twitter.com/Jeff_Zain/status/1733138287039234089
Fri Dec 08 14:55:40 +0000 2023;1733138280441577575;"@azrbjian @neohistoria_id @m_marshel Rohingya &amp  Palestina 2 hal yang berbeda kawan  Konteks di sini membahas Rohingya, bukan membahas Palestina";0;0;0;0;in;1316388579312984065;1733028831932629243;NR53565863;https://twitter.com/NR53565863/status/1733138280441577575
Fri Dec 08 14:55:23 +0000 2023;1733138206156325018;"Alhamdulillah, semoga segera di tindak agar rohingya kapok ke NKRI  https://t.co/2sMgM72MqT";0;0;0;0;in;1168102826624483329;1733138206156325018;ENS53311139;https://twitter.com/ENS53311139/status/1733138206156325018
Fri Dec 08 14:55:16 +0000 2023;1733138180264927389;"Pemerintah tutup mata sama rakyatnya sendiri, banyak sekali yang masih sangat membutuhkan bantuan, bukan bantu rakyat sendiri, malah bantu pengungsi Rohingya. @KemensetnegRI @PerekonomianRI @Kemendagri_RI";0;0;0;1;in;1300775886858321921;1733138180264927389;AgusMalang7;https://twitter.com/AgusMalang7/status/1733138180264927389
Fri Dec 08 14:55:04 +0000 2023;1733138128242905598;"Semakin banyak baca jurnal dan artikel ttg Rohingya, gue rasa isunya ga sekadar dipersekusi dan stateless deh. Belum ketemu bukti konkret yg ngejelasin kenapa mereka dipersekusi dan ditolak sbg pengungsi di berbagai negara.";0;1;0;1;in;152135346;1733138128242905598;batarayama;https://twitter.com/batarayama/status/1733138128242905598
Fri Dec 08 14:54:43 +0000 2023;1733138037763453261;"@erwinquu Warga aceh jgn kalian salah di dalam mengartikan saudara seiman dgn Rohingya  Kalain saja yg saudara kandung masih banyak yg susah Susah tempat tinggal Susah makan  Kasi makan kasi bekal naikan di kapal dorong ke laut lepas  Lupakan UNHCR  Apakah UNHCR tahu dgn kalian yg susah";0;0;0;2;in;1672906446248513537;1732792392892449080;Erdi36913;https://twitter.com/Erdi36913/status/1733138037763453261
Fri Dec 08 14:54:42 +0000 2023;1733138036349964638;"Alam Ganjar, Keluarga Pak Ganjar ini memang cerdas dan jelas dididik baik, walau punya privilege sebagai anak Gubernur dan kini Capres, namun alam begini...  BEM UGM The K2 Rohingya WA Aja Komika Seneng Muhammad Pil 1 https://t.co/I1ujbMO5md";0;0;1;8;in;1577561349680664576;1733138036349964638;AdindaSilvy12;https://twitter.com/AdindaSilvy12/status/1733138036349964638
Fri Dec 08 14:54:33 +0000 2023;1733137999779737663;"Buset rame amat pada belain Rohingya. Gw sih tetep nolak mereka ada di indo. Skip skip";0;1;0;0;in;1041571074616356865;1733137999779737663;daffa_notevery;https://twitter.com/daffa_notevery/status/1733137999779737663
Fri Dec 08 14:54:11 +0000 2023;1733137905982587002;"@tomskitomska @de1nini @callmegendhiiis @neohistoria_id @m_marshel betul, mana skrng lewat titok random pake kata kata tentang rohingya inilah itulah, tanpa sumber bakal langsung dipercaya, sedih netizen minim literasi sm research";0;1;0;0;in;1651011604774014976;1733028831932629243;ItoshiaRin;https://twitter.com/ItoshiaRin/status/1733137905982587002
Fri Dec 08 14:53:52 +0000 2023;1733137825422516627;"@hypergengsi @zenrs Serius Rohingya musuh bersama? Kok bisa2nya bilang begitu";0;0;0;0;in;1124652544339218433;1732997912412725352;aoeliaRF;https://twitter.com/aoeliaRF/status/1733137825422516627
Fri Dec 08 14:53:17 +0000 2023;1733137678227714142;"@mizanbaggio @savicali 'Atau mau menampung mereka' wah wah wah, Rohingya ada tak ada bil sebatas ini daya berdikir kritis msy Indonesia, hancur Indonesia";0;1;0;0;in;142714348;1732945060369752567;treezbee;https://twitter.com/treezbee/status/1733137678227714142
Fri Dec 08 14:52:46 +0000 2023;1733137550175522842;"Dikasih isu palestina = dikasih imam. Dikasih isu rohingya = dikasih makmum. https://t.co/5v60hsTvUm";1;0;0;0;in;188086563;1733137550175522842;SurgaSavero;https://twitter.com/SurgaSavero/status/1733137550175522842
Fri Dec 08 14:52:41 +0000 2023;1733137528134516909;"@neohistoria_id @m_marshel Mantap, lanjutkan.. Sy kira Indonesia sdh nerapin wajib bljr 12, tp kok bisa org kyk lebih gk berpendidikan dari Rohingya yg jls² korban genosida. Mrk yg koar² &amp  bkn org Aceh tdk mewakili sm sekali warga aceh. HAM hrs ditegakkan meskipun langit runtuh";0;0;0;0;in;850397574242619392;1733028831932629243;MiftahuddinB;https://twitter.com/MiftahuddinB/status/1733137528134516909
Fri Dec 08 14:52:10 +0000 2023;1733137399059042576;"@vxtzh @Doppomint @neohistoria_id Salah satu SDN rendah ne... Cuma seribu kata ny. Blum lagi beranak Pinak. Loe orang Rohingya ya";0;1;0;1;in;1613826721576529922;1733010793137098803;RiantyFeeby;https://twitter.com/RiantyFeeby/status/1733137399059042576
Fri Dec 08 14:52:06 +0000 2023;1733137382898295160;"Pasangan Cerdas, jadi seneng liatnya bagaimana memang saling support demi kemajuan📈  BEM UGM The K2 Rohingya WA Aja Komika Seneng Muhammad Pil 1 https://t.co/GO4VSZZK3Z";3;2;13;31;in;1577554318559174656;1733137382898295160;aristi_widya;https://twitter.com/aristi_widya/status/1733137382898295160
Fri Dec 08 14:52:00 +0000 2023;1733137355954061438;"@Nadd_yas bener, kemarin gue debat sama yang pake argumen itu. pas gue bawa-bawa tugas pemerintah dan tugas unhcr dia gelagapan dan ngotot pokoknya yg salah rohingya 😭 briefingnya kurengggg";0;0;0;5;in;1592537533086212097;1733100715822756290;jingl_iu;https://twitter.com/jingl_iu/status/1733137355954061438
Fri Dec 08 14:51:27 +0000 2023;1733137218045403252;"@toekangkuliner Doel jangan2 dirimu pernah ketemu ayahnya Miqdad. Ayahnya Miqdad pernah ke Aceh juga Doel pas Rohingya tahun 2015 an ini";0;1;0;0;in;398819165;1733079351514837326;sitihairul;https://twitter.com/sitihairul/status/1733137218045403252
Fri Dec 08 14:51:23 +0000 2023;1733137200664162738;"@dimaskerik @savicali Yg dimusuhi oleh militer Myanmar tidak hanya Rohingya, coba google, takbsukit kok.. Ada suku Karen, ada suku Shan, ada Chin, ada Arakan. Banyak. Mungkin yg bermasalah justru pemerintah dan militer Myanmar - tapi emang lebih mudah menuduh dan memfitnah korban daripada pelaku.";0;0;0;0;in;142714348;1732945060369752567;treezbee;https://twitter.com/treezbee/status/1733137200664162738
Fri Dec 08 14:51:19 +0000 2023;1733137183979221341;"Testimoni para pasien kami. Terima kasih telah mempercayakan perawatan kesehatan dan pengobatan penyakit dengan kami. Semoga sehat selalu nggih 🙏  #bekammalang   #bekammalangpria #testimoni  #viralvideo WA Aja Muhammad Rohingya #IsraelApartheidState #PSSDay #Buzzer #chemtrails https://t.co/QJAtrO4G4e";0;0;0;0;in;257767835;1733137183979221341;BekamMalang_;https://twitter.com/BekamMalang_/status/1733137183979221341
Fri Dec 08 14:50:25 +0000 2023;1733136956463427982;"iQOO12 wa aja the k2 BEM UGM rohingya jungkook muhammad kdrt seneng npwp pil 1 Myanmar muhammad UNHCR komiko   🔗 https://t.co/NHK8p5iOZ7  #MyDemonEp5 #PinkFriday2 #LastTwilightSeriesEP5 #DohKyungSoo #viralvideo #IsraelApartheidState #Israeli #NCT127 https://t.co/RhzxIVtsf7";0;0;0;0;in;1504972724615417856;1733135985125532155;kimtaeng398;https://twitter.com/kimtaeng398/status/1733136956463427982
Fri Dec 08 14:50:08 +0000 2023;1733136885227421799;"Polisi Gagalkan Aksi Kabur 6 Pengungsi Rohingya dari Penampungan #Rohingnya https://t.co/XgR9elZ0bY";0;0;0;0;in;79130206;1733136885227421799;jpnncom;https://twitter.com/jpnncom/status/1733136885227421799
Fri Dec 08 14:50:02 +0000 2023;1733136860032204856;"Ini baru pilihan Tepat, bagaimana tidak plin-plan❗ Ganjar dan Komitmennya  BEM UGM The K2 Rohingya WA Aja Komika Seneng Muhammad Pil 1 https://t.co/5lF3gcxbj1";0;0;1;12;in;1571710925656444929;1733136860032204856;KikiAnj11376045;https://twitter.com/KikiAnj11376045/status/1733136860032204856
Fri Dec 08 14:49:54 +0000 2023;1733136827052327087;"Aparat Kepolisian Resor Lhokseumawe, Aceh, menggagalkan upaya pelarian enam orang pengungsi Rohingya dari tempat penampungan sementara bekas Kantor Imigrasi Lhokseumawe, di Kecamatan Blang Mangat. https://t.co/Xf0MLqo6FP";0;0;1;0;in;18071520;1733136827052327087;antaranews;https://twitter.com/antaranews/status/1733136827052327087
Fri Dec 08 14:49:51 +0000 2023;1733136814721171512;"gpp deh burem, yg penting masih ttep manis hehe☺️ . . Muhammad iQOO12 #viralvideo 07 Des Vagabond Ganjar Pranowo #IsraeliLies KDRT NPWP #Dior ISIS Malaysia Myanmar S.Psi Hunter Biden UNHCR #SEOKMATTHEW Rohingya Vincent Bill Clinton https://t.co/q7jsLuvhlM";0;0;0;0;in;1717728236015071232;1733136814721171512;SafitriPat86849;https://twitter.com/SafitriPat86849/status/1733136814721171512
